"reg";"dep";"depcom";"dciris";"an";"typequ";"nb_equip"
"28599";"27";"89";"89025";"89025_0101";"2016";"A504";17
"28600";"27";"89";"89025";"89025_0102";"2016";"A504";8
"28601";"27";"89";"89025";"89025_0103";"2016";"A504";3
"28602";"27";"89";"89029";"89029";"2016";"A504";1
"28603";"27";"89";"89030";"89030";"2016";"A504";1
"28604";"27";"89";"89034";"89034";"2016";"A504";1
"28605";"27";"89";"89035";"89035";"2016";"A504";1
"28606";"27";"89";"89037";"89037";"2016";"A504";2
"28607";"27";"89";"89044";"89044";"2016";"A504";1
"28608";"27";"89";"89046";"89046";"2016";"A504";4
"28609";"27";"89";"89053";"89053";"2016";"A504";1
"28610";"27";"89";"89054";"89054";"2016";"A504";1
"28611";"27";"89";"89055";"89055";"2016";"A504";4
"28612";"27";"89";"89059";"89059";"2016";"A504";1
"28613";"27";"89";"89062";"89062";"2016";"A504";1
"28614";"27";"89";"89064";"89064";"2016";"A504";1
"28615";"27";"89";"89066";"89066";"2016";"A504";1
"28616";"27";"89";"89067";"89067";"2016";"A504";2
"28617";"27";"89";"89068";"89068";"2016";"A504";10
"28618";"27";"89";"89069";"89069";"2016";"A504";1
"28619";"27";"89";"89073";"89073";"2016";"A504";4
"28620";"27";"89";"89074";"89074";"2016";"A504";4
"28621";"27";"89";"89075";"89075";"2016";"A504";1
"28622";"27";"89";"89076";"89076";"2016";"A504";3
"28623";"27";"89";"89077";"89077";"2016";"A504";6
"28624";"27";"89";"89086";"89086";"2016";"A504";10
"28625";"27";"89";"89089";"89089";"2016";"A504";1
"28626";"27";"89";"89091";"89091";"2016";"A504";3
"28627";"27";"89";"89095";"89095";"2016";"A504";1
"28628";"27";"89";"89099";"89099";"2016";"A504";1
"28629";"27";"89";"89100";"89100";"2016";"A504";4
"28630";"27";"89";"89101";"89101";"2016";"A504";1
"28631";"27";"89";"89102";"89102";"2016";"A504";1
"28632";"27";"89";"89104";"89104";"2016";"A504";1
"28633";"27";"89";"89112";"89112";"2016";"A504";1
"28634";"27";"89";"89118";"89118";"2016";"A504";2
"28635";"27";"89";"89119";"89119";"2016";"A504";3
"28636";"27";"89";"89122";"89122";"2016";"A504";1
"28637";"27";"89";"89124";"89124";"2016";"A504";2
"28638";"27";"89";"89125";"89125";"2016";"A504";1
"28639";"27";"89";"89127";"89127";"2016";"A504";1
"28640";"27";"89";"89129";"89129";"2016";"A504";1
"28641";"27";"89";"89130";"89130";"2016";"A504";3
"28642";"27";"89";"89132";"89132";"2016";"A504";1
"28643";"27";"89";"89133";"89133";"2016";"A504";1
"28644";"27";"89";"89134";"89134";"2016";"A504";2
"28645";"27";"89";"89137";"89137";"2016";"A504";3
"28646";"27";"89";"89139";"89139";"2016";"A504";1
"28647";"27";"89";"89141";"89141";"2016";"A504";1
"28648";"27";"89";"89150";"89150";"2016";"A504";1
"28649";"27";"89";"89151";"89151";"2016";"A504";3
"28650";"27";"89";"89152";"89152";"2016";"A504";2
"28651";"27";"89";"89156";"89156";"2016";"A504";1
"28652";"27";"89";"89158";"89158";"2016";"A504";1
"28653";"27";"89";"89163";"89163";"2016";"A504";1
"28654";"27";"89";"89167";"89167";"2016";"A504";1
"28655";"27";"89";"89169";"89169";"2016";"A504";1
"28656";"27";"89";"89186";"89186";"2016";"A504";1
"28657";"27";"89";"89189";"89189";"2016";"A504";1
"28658";"27";"89";"89195";"89195";"2016";"A504";3
"28659";"27";"89";"89198";"89198";"2016";"A504";5
"28660";"27";"89";"89200";"89200";"2016";"A504";1
"28661";"27";"89";"89201";"89201";"2016";"A504";1
"28662";"27";"89";"89202";"89202";"2016";"A504";1
"28663";"27";"89";"89204";"89204";"2016";"A504";1
"28664";"27";"89";"89206";"89206_0101";"2016";"A504";14
"28665";"27";"89";"89206";"89206_0102";"2016";"A504";12
"28666";"27";"89";"89206";"89206_0103";"2016";"A504";5
"28667";"27";"89";"89206";"89206_0104";"2016";"A504";7
"28668";"27";"89";"89218";"89218";"2016";"A504";2
"28669";"27";"89";"89227";"89227";"2016";"A504";2
"28670";"27";"89";"89228";"89228";"2016";"A504";3
"28671";"27";"89";"89234";"89234";"2016";"A504";2
"28672";"27";"89";"89235";"89235";"2016";"A504";1
"28673";"27";"89";"89236";"89236";"2016";"A504";2
"28674";"27";"89";"89237";"89237";"2016";"A504";1
"28675";"27";"89";"89246";"89246";"2016";"A504";2
"28676";"27";"89";"89250";"89250";"2016";"A504";2
"28677";"27";"89";"89253";"89253";"2016";"A504";1
"28678";"27";"89";"89254";"89254";"2016";"A504";2
"28679";"27";"89";"89255";"89255";"2016";"A504";2
"28680";"27";"89";"89256";"89256";"2016";"A504";1
"28681";"27";"89";"89257";"89257_0000";"2016";"A504";2
"28682";"27";"89";"89257";"89257_0101";"2016";"A504";2
"28683";"27";"89";"89257";"89257_0102";"2016";"A504";9
"28684";"27";"89";"89257";"89257_0103";"2016";"A504";1
"28685";"27";"89";"89257";"89257_0104";"2016";"A504";4
"28686";"27";"89";"89263";"89263";"2016";"A504";8
"28687";"27";"89";"89264";"89264";"2016";"A504";1
"28688";"27";"89";"89266";"89266";"2016";"A504";1
"28689";"27";"89";"89274";"89274";"2016";"A504";1
"28690";"27";"89";"89277";"89277";"2016";"A504";2
"28691";"27";"89";"89279";"89279";"2016";"A504";4
"28692";"27";"89";"89280";"89280";"2016";"A504";1
"28693";"27";"89";"89284";"89284";"2016";"A504";1
"28694";"27";"89";"89286";"89286";"2016";"A504";1
"28695";"27";"89";"89287";"89287_0101";"2016";"A504";1
"28696";"27";"89";"89287";"89287_0102";"2016";"A504";2
"28697";"27";"89";"89289";"89289";"2016";"A504";1
"28698";"27";"89";"89292";"89292";"2016";"A504";1
"28699";"27";"89";"89295";"89295";"2016";"A504";2
"28700";"27";"89";"89298";"89298";"2016";"A504";1
"28701";"27";"89";"89307";"89307";"2016";"A504";2
"28702";"27";"89";"89309";"89309";"2016";"A504";12
"28703";"27";"89";"89311";"89311";"2016";"A504";3
"28704";"27";"89";"89314";"89314";"2016";"A504";1
"28705";"27";"89";"89318";"89318";"2016";"A504";3
"28706";"27";"89";"89321";"89321";"2016";"A504";5
"28707";"27";"89";"89324";"89324";"2016";"A504";1
"28708";"27";"89";"89326";"89326";"2016";"A504";1
"28709";"27";"89";"89327";"89327";"2016";"A504";1
"28710";"27";"89";"89337";"89337";"2016";"A504";1
"28711";"27";"89";"89338";"89338";"2016";"A504";9
"28712";"27";"89";"89339";"89339";"2016";"A504";1
"28713";"27";"89";"89340";"89340";"2016";"A504";1
"28714";"27";"89";"89341";"89341";"2016";"A504";1
"28715";"27";"89";"89342";"89342";"2016";"A504";9
"28716";"27";"89";"89344";"89344";"2016";"A504";10
"28717";"27";"89";"89345";"89345_0101";"2016";"A504";6
"28718";"27";"89";"89345";"89345_0102";"2016";"A504";1
"28719";"27";"89";"89345";"89345_0103";"2016";"A504";3
"28720";"27";"89";"89346";"89346";"2016";"A504";1
"28721";"27";"89";"89348";"89348";"2016";"A504";8
"28722";"27";"89";"89349";"89349";"2016";"A504";1
"28723";"27";"89";"89351";"89351";"2016";"A504";1
"28724";"27";"89";"89354";"89354";"2016";"A504";1
"28725";"27";"89";"89359";"89359";"2016";"A504";1
"28726";"27";"89";"89362";"89362";"2016";"A504";2
"28727";"27";"89";"89364";"89364";"2016";"A504";4
"28728";"27";"89";"89367";"89367";"2016";"A504";3
"28729";"27";"89";"89368";"89368";"2016";"A504";6
"28730";"27";"89";"89370";"89370";"2016";"A504";4
"28731";"27";"89";"89371";"89371";"2016";"A504";1
"28732";"27";"89";"89378";"89378";"2016";"A504";3
"28733";"27";"89";"89379";"89379";"2016";"A504";1
"28734";"27";"89";"89380";"89380";"2016";"A504";1
"28735";"27";"89";"89381";"89381";"2016";"A504";2
"28736";"27";"89";"89382";"89382";"2016";"A504";2
"28737";"27";"89";"89384";"89384";"2016";"A504";1
"28738";"27";"89";"89387";"89387_0101";"2016";"A504";23
"28739";"27";"89";"89387";"89387_0102";"2016";"A504";26
"28740";"27";"89";"89387";"89387_0103";"2016";"A504";7
"28741";"27";"89";"89387";"89387_0105";"2016";"A504";2
"28742";"27";"89";"89387";"89387_0106";"2016";"A504";9
"28743";"27";"89";"89387";"89387_0107";"2016";"A504";3
"28744";"27";"89";"89387";"89387_0108";"2016";"A504";1
"28745";"27";"89";"89387";"89387_0110";"2016";"A504";1
"28746";"27";"89";"89387";"89387_0111";"2016";"A504";7
"28747";"27";"89";"89387";"89387_0112";"2016";"A504";7
"28748";"27";"89";"89387";"89387_0115";"2016";"A504";19
"28749";"27";"89";"89388";"89388";"2016";"A504";2
"28750";"27";"89";"89391";"89391";"2016";"A504";4
"28751";"27";"89";"89395";"89395";"2016";"A504";2
"28752";"27";"89";"89398";"89398";"2016";"A504";1
"28753";"27";"89";"89399";"89399";"2016";"A504";1
"28754";"27";"89";"89404";"89404";"2016";"A504";1
"28755";"27";"89";"89405";"89405";"2016";"A504";1
"28756";"27";"89";"89406";"89406";"2016";"A504";1
"28757";"27";"89";"89407";"89407";"2016";"A504";2
"28758";"27";"89";"89408";"89408";"2016";"A504";1
"28759";"27";"89";"89411";"89411";"2016";"A504";2
"28760";"27";"89";"89412";"89412";"2016";"A504";1
"28761";"27";"89";"89414";"89414";"2016";"A504";1
"28762";"27";"89";"89416";"89416";"2016";"A504";1
"28763";"27";"89";"89417";"89417";"2016";"A504";1
"28764";"27";"89";"89418";"89418_0101";"2016";"A504";19
"28765";"27";"89";"89418";"89418_0102";"2016";"A504";2
"28766";"27";"89";"89419";"89419";"2016";"A504";12
"28767";"27";"89";"89420";"89420";"2016";"A504";2
"28768";"27";"89";"89426";"89426";"2016";"A504";1
"28769";"27";"89";"89428";"89428";"2016";"A504";2
"28770";"27";"89";"89433";"89433";"2016";"A504";1
"28771";"27";"89";"89434";"89434";"2016";"A504";1
"28772";"27";"89";"89436";"89436";"2016";"A504";1
"28773";"27";"89";"89438";"89438";"2016";"A504";4
"28774";"27";"89";"89439";"89439";"2016";"A504";1
"28775";"27";"89";"89441";"89441";"2016";"A504";3
"28776";"27";"89";"89443";"89443";"2016";"A504";2
"28777";"27";"89";"89446";"89446";"2016";"A504";10
"28778";"27";"89";"89449";"89449";"2016";"A504";4
"28779";"27";"89";"89452";"89452";"2016";"A504";1
"28780";"27";"89";"89453";"89453";"2016";"A504";1
"28781";"27";"89";"89460";"89460";"2016";"A504";11
"28782";"27";"89";"89461";"89461";"2016";"A504";4
"28783";"27";"89";"89463";"89463";"2016";"A504";1
"28784";"27";"89";"89464";"89464_0101";"2016";"A504";3
"28785";"27";"89";"89464";"89464_0102";"2016";"A504";11
"28786";"27";"89";"89465";"89465";"2016";"A504";1
"28787";"27";"89";"89466";"89466";"2016";"A504";2
"28788";"27";"89";"89468";"89468";"2016";"A504";1
"28789";"27";"89";"89475";"89475";"2016";"A504";1
"28790";"27";"89";"89478";"89478";"2016";"A504";2
"28791";"27";"89";"89483";"89483";"2016";"A504";1
"28792";"27";"89";"89485";"89485";"2016";"A504";1
"28793";"27";"90";"90001";"90001";"2016";"A504";6
"28794";"27";"90";"90005";"90005";"2016";"A504";2
"28795";"27";"90";"90006";"90006";"2016";"A504";3
"28796";"27";"90";"90008";"90008";"2016";"A504";6
"28797";"27";"90";"90009";"90009_0101";"2016";"A504";6
"28798";"27";"90";"90010";"90010_0101";"2016";"A504";1
"28799";"27";"90";"90010";"90010_0102";"2016";"A504";8
"28800";"27";"90";"90010";"90010_0103";"2016";"A504";6
"28801";"27";"90";"90010";"90010_0201";"2016";"A504";3
"28802";"27";"90";"90010";"90010_0202";"2016";"A504";3
"28803";"27";"90";"90010";"90010_0203";"2016";"A504";1
"28804";"27";"90";"90010";"90010_0205";"2016";"A504";2
"28805";"27";"90";"90010";"90010_0301";"2016";"A504";3
"28806";"27";"90";"90010";"90010_0302";"2016";"A504";2
"28807";"27";"90";"90010";"90010_0303";"2016";"A504";3
"28808";"27";"90";"90010";"90010_0401";"2016";"A504";15
"28809";"27";"90";"90010";"90010_0402";"2016";"A504";13
"28810";"27";"90";"90010";"90010_0403";"2016";"A504";22
"28811";"27";"90";"90010";"90010_0501";"2016";"A504";48
"28812";"27";"90";"90010";"90010_0502";"2016";"A504";41
"28813";"27";"90";"90010";"90010_0503";"2016";"A504";4
"28814";"27";"90";"90010";"90010_0504";"2016";"A504";4
"28815";"27";"90";"90011";"90011";"2016";"A504";1
"28816";"27";"90";"90012";"90012";"2016";"A504";6
"28817";"27";"90";"90017";"90017";"2016";"A504";4
"28818";"27";"90";"90019";"90019";"2016";"A504";1
"28819";"27";"90";"90022";"90022";"2016";"A504";6
"28820";"27";"90";"90023";"90023";"2016";"A504";3
"28821";"27";"90";"90025";"90025";"2016";"A504";2
"28822";"27";"90";"90026";"90026";"2016";"A504";2
"28823";"27";"90";"90029";"90029";"2016";"A504";3
"28824";"27";"90";"90031";"90031";"2016";"A504";1
"28825";"27";"90";"90032";"90032";"2016";"A504";8
"28826";"27";"90";"90033";"90033_0102";"2016";"A504";1
"28827";"27";"90";"90033";"90033_0103";"2016";"A504";9
"28828";"27";"90";"90034";"90034";"2016";"A504";2
"28829";"27";"90";"90039";"90039";"2016";"A504";5
"28830";"27";"90";"90041";"90041";"2016";"A504";2
"28831";"27";"90";"90042";"90042";"2016";"A504";3
"28832";"27";"90";"90045";"90045";"2016";"A504";2
"28833";"27";"90";"90046";"90046";"2016";"A504";2
"28834";"27";"90";"90047";"90047";"2016";"A504";1
"28835";"27";"90";"90049";"90049";"2016";"A504";1
"28836";"27";"90";"90050";"90050";"2016";"A504";1
"28837";"27";"90";"90052";"90052";"2016";"A504";11
"28838";"27";"90";"90053";"90053";"2016";"A504";8
"28839";"27";"90";"90054";"90054";"2016";"A504";1
"28840";"27";"90";"90056";"90056";"2016";"A504";2
"28841";"27";"90";"90058";"90058";"2016";"A504";4
"28842";"27";"90";"90065";"90065";"2016";"A504";3
"28843";"27";"90";"90066";"90066";"2016";"A504";2
"28844";"27";"90";"90067";"90067";"2016";"A504";2
"28845";"27";"90";"90068";"90068";"2016";"A504";4
"28846";"27";"90";"90069";"90069";"2016";"A504";2
"28847";"27";"90";"90071";"90071";"2016";"A504";6
"28848";"27";"90";"90072";"90072";"2016";"A504";4
"28849";"27";"90";"90073";"90073";"2016";"A504";1
"28850";"27";"90";"90075";"90075";"2016";"A504";2
"28851";"27";"90";"90076";"90076";"2016";"A504";1
"28852";"27";"90";"90080";"90080";"2016";"A504";1
"28853";"27";"90";"90081";"90081";"2016";"A504";1
"28854";"27";"90";"90087";"90087";"2016";"A504";1
"28855";"27";"90";"90088";"90088";"2016";"A504";2
"28856";"27";"90";"90089";"90089";"2016";"A504";4
"28857";"27";"90";"90090";"90090";"2016";"A504";1
"28858";"27";"90";"90093";"90093";"2016";"A504";5
"28859";"27";"90";"90094";"90094";"2016";"A504";2
"28860";"27";"90";"90097";"90097";"2016";"A504";2
"28861";"27";"90";"90099";"90099";"2016";"A504";11
"28862";"27";"90";"90100";"90100";"2016";"A504";2
"28863";"27";"90";"90102";"90102";"2016";"A504";2
"28864";"11";"91";"91016";"91016";"2016";"A504";7
"28865";"11";"91";"91021";"91021_0101";"2016";"A504";3
"28866";"11";"91";"91021";"91021_0102";"2016";"A504";28
"28867";"11";"91";"91021";"91021_0103";"2016";"A504";11
"28868";"11";"91";"91021";"91021_0104";"2016";"A504";3
"28869";"11";"91";"91027";"91027_0101";"2016";"A504";1
"28870";"11";"91";"91027";"91027_0102";"2016";"A504";2
"28871";"11";"91";"91027";"91027_0103";"2016";"A504";9
"28872";"11";"91";"91027";"91027_0104";"2016";"A504";24
"28873";"11";"91";"91027";"91027_0105";"2016";"A504";8
"28874";"11";"91";"91027";"91027_0106";"2016";"A504";4
"28875";"11";"91";"91027";"91027_0107";"2016";"A504";6
"28876";"11";"91";"91027";"91027_0108";"2016";"A504";6
"28877";"11";"91";"91027";"91027_0109";"2016";"A504";1
"28878";"11";"91";"91027";"91027_0110";"2016";"A504";15
"28879";"11";"91";"91027";"91027_0111";"2016";"A504";10
"28880";"11";"91";"91027";"91027_0113";"2016";"A504";2
"28881";"11";"91";"91035";"91035";"2016";"A504";1
"28882";"11";"91";"91037";"91037";"2016";"A504";1
"28883";"11";"91";"91038";"91038";"2016";"A504";2
"28884";"11";"91";"91041";"91041";"2016";"A504";13
"28885";"11";"91";"91044";"91044";"2016";"A504";7
"28886";"11";"91";"91045";"91045";"2016";"A504";14
"28887";"11";"91";"91047";"91047";"2016";"A504";2
"28888";"11";"91";"91064";"91064";"2016";"A504";6
"28889";"11";"91";"91067";"91067";"2016";"A504";1
"28890";"11";"91";"91069";"91069";"2016";"A504";1
"28891";"11";"91";"91079";"91079";"2016";"A504";1
"28892";"11";"91";"91080";"91080";"2016";"A504";2
"28893";"11";"91";"91081";"91081";"2016";"A504";1
"28894";"11";"91";"91085";"91085";"2016";"A504";5
"28895";"11";"91";"91086";"91086_0101";"2016";"A504";6
"28896";"11";"91";"91086";"91086_0102";"2016";"A504";4
"28897";"11";"91";"91086";"91086_0105";"2016";"A504";5
"28898";"11";"91";"91086";"91086_0106";"2016";"A504";1
"28899";"11";"91";"91097";"91097";"2016";"A504";9
"28900";"11";"91";"91098";"91098";"2016";"A504";1
"28901";"11";"91";"91099";"91099";"2016";"A504";4
"28902";"11";"91";"91100";"91100";"2016";"A504";1
"28903";"11";"91";"91103";"91103_0101";"2016";"A504";2
"28904";"11";"91";"91103";"91103_0102";"2016";"A504";3
"28905";"11";"91";"91103";"91103_0103";"2016";"A504";1
"28906";"11";"91";"91103";"91103_0104";"2016";"A504";13
"28907";"11";"91";"91103";"91103_0105";"2016";"A504";2
"28908";"11";"91";"91103";"91103_0106";"2016";"A504";22
"28909";"11";"91";"91103";"91103_0107";"2016";"A504";2
"28910";"11";"91";"91105";"91105_0000";"2016";"A504";2
"28911";"11";"91";"91105";"91105_0101";"2016";"A504";3
"28912";"11";"91";"91105";"91105_0102";"2016";"A504";1
"28913";"11";"91";"91105";"91105_0103";"2016";"A504";7
"28914";"11";"91";"91106";"91106";"2016";"A504";2
"28915";"11";"91";"91111";"91111";"2016";"A504";6
"28916";"11";"91";"91114";"91114_0101";"2016";"A504";20
"28917";"11";"91";"91114";"91114_0102";"2016";"A504";5
"28918";"11";"91";"91114";"91114_0103";"2016";"A504";20
"28919";"11";"91";"91114";"91114_0104";"2016";"A504";3
"28920";"11";"91";"91114";"91114_0105";"2016";"A504";3
"28921";"11";"91";"91115";"91115";"2016";"A504";2
"28922";"11";"91";"91121";"91121";"2016";"A504";1
"28923";"11";"91";"91122";"91122_0102";"2016";"A504";2
"28924";"11";"91";"91122";"91122_0103";"2016";"A504";7
"28925";"11";"91";"91129";"91129";"2016";"A504";3
"28926";"11";"91";"91135";"91135";"2016";"A504";5
"28927";"11";"91";"91136";"91136";"2016";"A504";7
"28928";"11";"91";"91137";"91137";"2016";"A504";1
"28929";"11";"91";"91156";"91156";"2016";"A504";4
"28930";"11";"91";"91159";"91159";"2016";"A504";1
"28931";"11";"91";"91161";"91161_0102";"2016";"A504";20
"28932";"11";"91";"91161";"91161_0103";"2016";"A504";5
"28933";"11";"91";"91161";"91161_0104";"2016";"A504";1
"28934";"11";"91";"91161";"91161_0105";"2016";"A504";15
"28935";"11";"91";"91161";"91161_0106";"2016";"A504";1
"28936";"11";"91";"91161";"91161_0107";"2016";"A504";2
"28937";"11";"91";"91161";"91161_0108";"2016";"A504";6
"28938";"11";"91";"91174";"91174_0101";"2016";"A504";9
"28939";"11";"91";"91174";"91174_0102";"2016";"A504";3
"28940";"11";"91";"91174";"91174_0202";"2016";"A504";9
"28941";"11";"91";"91174";"91174_0203";"2016";"A504";9
"28942";"11";"91";"91174";"91174_0301";"2016";"A504";6
"28943";"11";"91";"91174";"91174_0302";"2016";"A504";4
"28944";"11";"91";"91174";"91174_0401";"2016";"A504";3
"28945";"11";"91";"91174";"91174_0402";"2016";"A504";19
"28946";"11";"91";"91174";"91174_0501";"2016";"A504";13
"28947";"11";"91";"91174";"91174_0502";"2016";"A504";18
"28948";"11";"91";"91174";"91174_0503";"2016";"A504";34
"28949";"11";"91";"91174";"91174_0601";"2016";"A504";15
"28950";"11";"91";"91174";"91174_0602";"2016";"A504";10
"28951";"11";"91";"91174";"91174_0701";"2016";"A504";10
"28952";"11";"91";"91174";"91174_0702";"2016";"A504";2
"28953";"11";"91";"91174";"91174_0801";"2016";"A504";7
"28954";"11";"91";"91175";"91175";"2016";"A504";2
"28955";"11";"91";"91179";"91179";"2016";"A504";10
"28956";"11";"91";"91180";"91180";"2016";"A504";1
"28957";"11";"91";"91182";"91182_0101";"2016";"A504";5
"28958";"11";"91";"91182";"91182_0102";"2016";"A504";11
"28959";"11";"91";"91182";"91182_0103";"2016";"A504";6
"28960";"11";"91";"91182";"91182_0104";"2016";"A504";2
"28961";"11";"91";"91182";"91182_0105";"2016";"A504";1
"28962";"11";"91";"91182";"91182_0106";"2016";"A504";2
"28963";"11";"91";"91182";"91182_0107";"2016";"A504";19
"28964";"11";"91";"91186";"91186";"2016";"A504";1
"28965";"11";"91";"91191";"91191_0101";"2016";"A504";2
"28966";"11";"91";"91191";"91191_0102";"2016";"A504";1
"28967";"11";"91";"91191";"91191_0103";"2016";"A504";10
"28968";"11";"91";"91191";"91191_0104";"2016";"A504";4
"28969";"11";"91";"91195";"91195";"2016";"A504";3
"28970";"11";"91";"91200";"91200_0000";"2016";"A504";1
"28971";"11";"91";"91200";"91200_0101";"2016";"A504";9
"28972";"11";"91";"91200";"91200_0102";"2016";"A504";2
"28973";"11";"91";"91200";"91200_0103";"2016";"A504";19
"28974";"11";"91";"91200";"91200_0104";"2016";"A504";4
"28975";"11";"91";"91201";"91201_0101";"2016";"A504";1
"28976";"11";"91";"91201";"91201_0102";"2016";"A504";3
"28977";"11";"91";"91201";"91201_0103";"2016";"A504";7
"28978";"11";"91";"91201";"91201_0104";"2016";"A504";3
"28979";"11";"91";"91201";"91201_0105";"2016";"A504";16
"28980";"11";"91";"91201";"91201_0106";"2016";"A504";2
"28981";"11";"91";"91201";"91201_0107";"2016";"A504";3
"28982";"11";"91";"91201";"91201_0108";"2016";"A504";9
"28983";"11";"91";"91201";"91201_0109";"2016";"A504";2
"28984";"11";"91";"91201";"91201_0110";"2016";"A504";15
"28985";"11";"91";"91201";"91201_0111";"2016";"A504";6
"28986";"11";"91";"91207";"91207";"2016";"A504";5
"28987";"11";"91";"91215";"91215_0102";"2016";"A504";3
"28988";"11";"91";"91215";"91215_0103";"2016";"A504";2
"28989";"11";"91";"91215";"91215_0104";"2016";"A504";4
"28990";"11";"91";"91216";"91216_0102";"2016";"A504";1
"28991";"11";"91";"91216";"91216_0103";"2016";"A504";2
"28992";"11";"91";"91216";"91216_0104";"2016";"A504";3
"28993";"11";"91";"91216";"91216_0105";"2016";"A504";18
"28994";"11";"91";"91223";"91223_0101";"2016";"A504";2
"28995";"11";"91";"91223";"91223_0102";"2016";"A504";6
"28996";"11";"91";"91223";"91223_0103";"2016";"A504";3
"28997";"11";"91";"91223";"91223_0104";"2016";"A504";32
"28998";"11";"91";"91223";"91223_0105";"2016";"A504";14
"28999";"11";"91";"91223";"91223_0106";"2016";"A504";6
"29000";"11";"91";"91223";"91223_0107";"2016";"A504";8
"29001";"11";"91";"91223";"91223_0108";"2016";"A504";4
"29002";"11";"91";"91223";"91223_0109";"2016";"A504";4
"29003";"11";"91";"91225";"91225";"2016";"A504";3
"29004";"11";"91";"91226";"91226";"2016";"A504";12
"29005";"11";"91";"91228";"91228_0101";"2016";"A504";6
"29006";"11";"91";"91228";"91228_0102";"2016";"A504";12
"29007";"11";"91";"91228";"91228_0104";"2016";"A504";4
"29008";"11";"91";"91228";"91228_0105";"2016";"A504";22
"29009";"11";"91";"91228";"91228_0106";"2016";"A504";15
"29010";"11";"91";"91228";"91228_0107";"2016";"A504";6
"29011";"11";"91";"91228";"91228_0108";"2016";"A504";1
"29012";"11";"91";"91228";"91228_0110";"2016";"A504";4
"29013";"11";"91";"91228";"91228_0111";"2016";"A504";5
"29014";"11";"91";"91228";"91228_0112";"2016";"A504";5
"29015";"11";"91";"91228";"91228_0113";"2016";"A504";2
"29016";"11";"91";"91228";"91228_0114";"2016";"A504";1
"29017";"11";"91";"91228";"91228_0115";"2016";"A504";1
"29018";"11";"91";"91228";"91228_0116";"2016";"A504";15
"29019";"11";"91";"91228";"91228_0117";"2016";"A504";2
"29020";"11";"91";"91228";"91228_0118";"2016";"A504";1
"29021";"11";"91";"91228";"91228_0119";"2016";"A504";2
"29022";"11";"91";"91228";"91228_0120";"2016";"A504";35
"29023";"11";"91";"91232";"91232";"2016";"A504";10
"29024";"11";"91";"91235";"91235_0000";"2016";"A504";1
"29025";"11";"91";"91235";"91235_0103";"2016";"A504";12
"29026";"11";"91";"91243";"91243";"2016";"A504";2
"29027";"11";"91";"91244";"91244";"2016";"A504";3
"29028";"11";"91";"91249";"91249";"2016";"A504";5
"29029";"11";"91";"91272";"91272_0101";"2016";"A504";14
"29030";"11";"91";"91272";"91272_0102";"2016";"A504";1
"29031";"11";"91";"91272";"91272_0103";"2016";"A504";4
"29032";"11";"91";"91272";"91272_0105";"2016";"A504";4
"29033";"11";"91";"91272";"91272_0106";"2016";"A504";2
"29034";"11";"91";"91273";"91273";"2016";"A504";1
"29035";"11";"91";"91274";"91274";"2016";"A504";4
"29036";"11";"91";"91275";"91275";"2016";"A504";3
"29037";"11";"91";"91284";"91284";"2016";"A504";1
"29038";"11";"91";"91286";"91286_0101";"2016";"A504";6
"29039";"11";"91";"91286";"91286_0102";"2016";"A504";10
"29040";"11";"91";"91286";"91286_0103";"2016";"A504";4
"29041";"11";"91";"91286";"91286_0104";"2016";"A504";1
"29042";"11";"91";"91286";"91286_0105";"2016";"A504";1
"29043";"11";"91";"91286";"91286_0106";"2016";"A504";4
"29044";"11";"91";"91286";"91286_0107";"2016";"A504";2
"29045";"11";"91";"91286";"91286_0108";"2016";"A504";4
"29046";"11";"91";"91286";"91286_0109";"2016";"A504";6
"29047";"11";"91";"91292";"91292";"2016";"A504";1
"29048";"11";"91";"91294";"91294";"2016";"A504";1
"29049";"11";"91";"91312";"91312_0101";"2016";"A504";2
"29050";"11";"91";"91312";"91312_0102";"2016";"A504";2
"29051";"11";"91";"91312";"91312_0103";"2016";"A504";8
"29052";"11";"91";"91312";"91312_0104";"2016";"A504";5
"29053";"11";"91";"91315";"91315";"2016";"A504";10
"29054";"11";"91";"91319";"91319";"2016";"A504";4
"29055";"11";"91";"91326";"91326_0101";"2016";"A504";12
"29056";"11";"91";"91326";"91326_0102";"2016";"A504";16
"29057";"11";"91";"91326";"91326_0103";"2016";"A504";17
"29058";"11";"91";"91326";"91326_0201";"2016";"A504";7
"29059";"11";"91";"91326";"91326_0202";"2016";"A504";20
"29060";"11";"91";"91330";"91330";"2016";"A504";12
"29061";"11";"91";"91332";"91332";"2016";"A504";2
"29062";"11";"91";"91333";"91333";"2016";"A504";2
"29063";"11";"91";"91338";"91338";"2016";"A504";9
"29064";"11";"91";"91339";"91339";"2016";"A504";15
"29065";"11";"91";"91340";"91340_0101";"2016";"A504";4
"29066";"11";"91";"91340";"91340_0103";"2016";"A504";4
"29067";"11";"91";"91340";"91340_0105";"2016";"A504";10
"29068";"11";"91";"91345";"91345_0101";"2016";"A504";30
"29069";"11";"91";"91345";"91345_0102";"2016";"A504";10
"29070";"11";"91";"91345";"91345_0103";"2016";"A504";1
"29071";"11";"91";"91345";"91345_0104";"2016";"A504";21
"29072";"11";"91";"91345";"91345_0106";"2016";"A504";1
"29073";"11";"91";"91345";"91345_0108";"2016";"A504";1
"29074";"11";"91";"91347";"91347";"2016";"A504";13
